,types,area,bedroom,bathroom,price
2061,detached_duplex,Chervon Lekki,5.0,5.0,77000000.0
2062,detached_duplex,Chervon Lekki,5.0,5.0,90000000.0
2063,detached_duplex,Chervon Lekki,5.0,6.0,80000000.0
2064,detached_duplex,Chervon Lekki,5.0,5.0,80000000.0
2065,detached_duplex,Chervon Lekki,5.0,5.0,80000000.0
2066,detached_duplex,Chervon Lekki,5.0,5.0,85000000.0
2067,detached_duplex,Chervon Lekki,5.0,5.0,75000000.0
2068,detached_duplex,Chervon Lekki,5.0,3.0,75000000.0
2069,detached_duplex,Chervon Lekki,5.0,6.0,95000000.0
2070,detached_duplex,Chervon Lekki,5.0,5.0,135000000.0
2071,detached_duplex,Chervon Lekki,5.0,5.0,120000000.0
2072,detached_duplex,Chervon Lekki,5.0,5.0,135000000.0
2073,detached_duplex,Chervon Lekki,5.0,5.0,78000000.0
2074,detached_duplex,Chervon Lekki,5.0,5.0,82000000.0
2075,detached_duplex,Chervon Lekki,5.0,5.0,118000000.0
2076,detached_duplex,Chervon Lekki,5.0,5.0,120000000.0
2077,detached_duplex,Chervon Lekki,5.0,6.0,120000000.0
2078,detached_duplex,Chervon Lekki,5.0,6.0,78000000.0
2079,detached_duplex,Chervon Lekki,5.0,5.0,90000000.0
2080,detached_duplex,Chervon Lekki,5.0,6.0,80000000.0
2081,detached_duplex,Chervon Lekki,5.0,5.0,115000000.0
2082,detached_duplex,Chervon Lekki,5.0,4.0,75000000.0
2083,detached_duplex,Chervon Lekki,5.0,5.0,77000000.0
2084,detached_duplex,Chervon Lekki,5.0,6.0,85000000.0
2085,detached_duplex,Chervon Lekki,5.0,6.0,85000000.0
2086,detached_duplex,Chervon Lekki,5.0,5.0,80000000.0
2087,detached_duplex,Chervon Lekki,5.0,5.0,75000000.0
2088,detached_duplex,Chervon Lekki,5.0,6.0,75000000.0
2089,detached_duplex,Chervon Lekki,5.0,5.0,90000000.0
2090,detached_duplex,Chervon Lekki,5.0,5.0,75000000.0
2091,detached_duplex,Chervon Lekki,5.0,5.0,75000000.0
2092,detached_duplex,Chervon Lekki,5.0,5.0,75000000.0
2093,detached_duplex,Chervon Lekki,5.0,5.0,85000000.0
2094,detached_duplex,Chervon Lekki,5.0,5.0,75000000.0
2095,detached_duplex,Chervon Lekki,5.0,5.0,80000000.0
2096,detached_duplex,Chervon Lekki,5.0,6.0,120000000.0
2097,detached_duplex,Chervon Lekki,5.0,5.0,85000000.0
2098,detached_duplex,Chervon Lekki,5.0,5.0,80000000.0
2099,detached_duplex,Chervon Lekki,6.0,6.0,330000000.0
2100,duplex,Chervon Lekki,3.0,3.0,61000000.0
2101,house,Chervon Lekki,4.0,4.0,55000000.0
2102,house,Chervon Lekki,4.0,4.0,54000000.0
2103,house,Chervon Lekki,4.0,5.0,55000000.0
2104,house,Chervon Lekki,4.0,4.0,60000000.0
2105,house,Chervon Lekki,4.0,6.0,59000000.0
2106,house,Chervon Lekki,4.0,4.0,53000000.0
2107,house,Chervon Lekki,4.0,4.0,56000000.0
2108,house,Chervon Lekki,4.0,4.0,55000000.0
2109,house,Chervon Lekki,4.0,4.0,55000000.0
2110,house,Chervon Lekki,4.0,4.0,55000000.0
2111,house,Chervon Lekki,4.0,4.0,52500000.0
2112,house,Chervon Lekki,4.0,4.0,55000000.0
2113,house,Chervon Lekki,4.0,4.0,55000000.0
2114,house,Chervon Lekki,5.0,4.0,75000000.0
2115,house,Chervon Lekki,5.0,5.0,60000000.0
2116,house,Chervon Lekki,5.0,5.0,75000000.0
2117,house,Chervon Lekki,5.0,5.0,60000000.0
2118,house,Chervon Lekki,5.0,5.0,72000000.0
2119,house,Chervon Lekki,5.0,5.0,90000000.0
2120,house,Chervon Lekki,5.0,5.0,70000000.0
2121,semi_detached_bungalow,Chervon Lekki,4.0,4.0,65000000.0
2122,semi_detached_bungalow,Chervon Lekki,4.0,4.0,61000000.0
2123,semi_detached_bungalow,Chervon Lekki,4.0,4.0,59500000.0
2124,semi_detached_duplex,Chervon Lekki,3.0,4.0,40000000.0
2125,semi_detached_duplex,Chervon Lekki,3.0,3.0,42000000.0
2126,semi_detached_duplex,Chervon Lekki,3.0,4.0,40000000.0
2127,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2128,semi_detached_duplex,Chervon Lekki,4.0,4.0,59000000.0
2129,semi_detached_duplex,Chervon Lekki,4.0,4.0,57000000.0
2130,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2131,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2132,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2133,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2134,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2135,semi_detached_duplex,Chervon Lekki,4.0,5.0,60000000.0
2136,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2137,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2138,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2139,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2140,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2141,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2142,semi_detached_duplex,Chervon Lekki,4.0,4.0,54000000.0
2143,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2144,semi_detached_duplex,Chervon Lekki,4.0,4.0,51000000.0
2145,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2146,semi_detached_duplex,Chervon Lekki,4.0,4.0,53000000.0
2147,semi_detached_duplex,Chervon Lekki,4.0,4.0,54000000.0
2148,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2149,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2150,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2151,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2152,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2153,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2154,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2155,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2156,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2157,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2158,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2159,semi_detached_duplex,Chervon Lekki,4.0,3.0,55000000.0
2160,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2161,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2162,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2163,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2164,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2165,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2166,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2167,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2168,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2169,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2170,semi_detached_duplex,Chervon Lekki,4.0,4.0,51000000.0
2171,semi_detached_duplex,Chervon Lekki,4.0,4.0,56000000.0
2172,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2173,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2174,semi_detached_duplex,Chervon Lekki,4.0,4.0,59000000.0
2175,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2176,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2177,semi_detached_duplex,Chervon Lekki,4.0,4.0,51000000.0
2178,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2179,semi_detached_duplex,Chervon Lekki,4.0,4.0,51000000.0
2180,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2181,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2182,semi_detached_duplex,Chervon Lekki,4.0,5.0,51000000.0
2183,semi_detached_duplex,Chervon Lekki,4.0,5.0,60000000.0
2184,semi_detached_duplex,Chervon Lekki,4.0,4.0,56000000.0
2185,semi_detached_duplex,Chervon Lekki,4.0,6.0,56000000.0
2186,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2187,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2188,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2189,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2190,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2191,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2192,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2193,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2194,semi_detached_duplex,Chervon Lekki,4.0,5.0,60000000.0
2195,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2196,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2197,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2198,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2199,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2200,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2201,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2202,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2203,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2204,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2205,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2206,semi_detached_duplex,Chervon Lekki,4.0,5.0,60000000.0
2207,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2208,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2209,semi_detached_duplex,Chervon Lekki,4.0,6.0,59000000.0
2210,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2211,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2212,semi_detached_duplex,Chervon Lekki,4.0,5.0,50000000.0
2213,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2214,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2215,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2216,semi_detached_duplex,Chervon Lekki,4.0,4.0,53000000.0
2217,semi_detached_duplex,Chervon Lekki,4.0,4.0,52000000.0
2218,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2219,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2220,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2221,semi_detached_duplex,Chervon Lekki,4.0,5.0,60000000.0
2222,semi_detached_duplex,Chervon Lekki,4.0,5.0,60000000.0
2223,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2224,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2225,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2226,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2227,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2228,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2229,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2230,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2231,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2232,semi_detached_duplex,Chervon Lekki,4.0,4.0,54000000.0
2233,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2234,semi_detached_duplex,Chervon Lekki,4.0,5.0,54000000.0
2235,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2236,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2237,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2238,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2239,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2240,semi_detached_duplex,Chervon Lekki,4.0,4.0,51000000.0
2241,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2242,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2243,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2244,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2245,semi_detached_duplex,Chervon Lekki,4.0,4.0,57000000.0
2246,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2247,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2248,semi_detached_duplex,Chervon Lekki,4.0,5.0,56000000.0
2249,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2250,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2251,semi_detached_duplex,Chervon Lekki,4.0,5.0,60000000.0
2252,semi_detached_duplex,Chervon Lekki,4.0,5.0,60000000.0
2253,semi_detached_duplex,Chervon Lekki,4.0,5.0,58000000.0
2254,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2255,semi_detached_duplex,Chervon Lekki,4.0,5.0,58000000.0
2256,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2257,semi_detached_duplex,Chervon Lekki,4.0,5.0,50000000.0
2258,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2259,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2260,semi_detached_duplex,Chervon Lekki,4.0,5.0,53000000.0
2261,semi_detached_duplex,Chervon Lekki,4.0,5.0,58000000.0
2262,semi_detached_duplex,Chervon Lekki,4.0,5.0,52000000.0
2263,semi_detached_duplex,Chervon Lekki,4.0,5.0,52000000.0
2264,semi_detached_duplex,Chervon Lekki,4.0,4.0,52000000.0
2265,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2266,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2267,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2268,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2269,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2270,semi_detached_duplex,Chervon Lekki,4.0,4.0,51000000.0
2271,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2272,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2273,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2274,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2275,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2276,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2277,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2278,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2279,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2280,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2281,semi_detached_duplex,Chervon Lekki,4.0,5.0,54000000.0
2282,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2283,semi_detached_duplex,Chervon Lekki,4.0,4.0,53000000.0
2284,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2285,semi_detached_duplex,Chervon Lekki,4.0,6.0,60000000.0
2286,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2287,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2288,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2289,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2290,semi_detached_duplex,Chervon Lekki,4.0,5.0,60000000.0
2291,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2292,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2293,semi_detached_duplex,Chervon Lekki,4.0,4.0,52000000.0
2294,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2295,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2296,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2297,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2298,semi_detached_duplex,Chervon Lekki,4.0,5.0,58000000.0
2299,semi_detached_duplex,Chervon Lekki,4.0,6.0,59000000.0
2300,semi_detached_duplex,Chervon Lekki,4.0,5.0,58000000.0
2301,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2302,semi_detached_duplex,Chervon Lekki,4.0,4.0,53000000.0
2303,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2304,semi_detached_duplex,Chervon Lekki,4.0,5.0,59000000.0
2305,semi_detached_duplex,Chervon Lekki,4.0,3.0,55000000.0
2306,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2307,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2308,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2309,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2310,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2311,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2312,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2313,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2314,semi_detached_duplex,Chervon Lekki,4.0,5.0,56000000.0
2315,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2316,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2317,semi_detached_duplex,Chervon Lekki,4.0,3.0,55000000.0
2318,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2319,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2320,semi_detached_duplex,Chervon Lekki,4.0,4.0,51000000.0
2321,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2322,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2323,semi_detached_duplex,Chervon Lekki,4.0,3.0,51000000.0
2324,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2325,semi_detached_duplex,Chervon Lekki,4.0,4.0,53000000.0
2326,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2327,semi_detached_duplex,Chervon Lekki,4.0,5.0,58000000.0
2328,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2329,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2330,semi_detached_duplex,Chervon Lekki,4.0,4.0,52000000.0
2331,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2332,semi_detached_duplex,Chervon Lekki,4.0,5.0,58000000.0
2333,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2334,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2335,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2336,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2337,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2338,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2339,semi_detached_duplex,Chervon Lekki,4.0,5.0,55000000.0
2340,semi_detached_duplex,Chervon Lekki,4.0,5.0,60000000.0
2341,semi_detached_duplex,Chervon Lekki,4.0,4.0,53000000.0
2342,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2343,semi_detached_duplex,Chervon Lekki,4.0,5.0,57000000.0
2344,semi_detached_duplex,Chervon Lekki,4.0,4.0,53000000.0
2345,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2346,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2347,semi_detached_duplex,Chervon Lekki,4.0,4.0,54000000.0
2348,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2349,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2350,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2351,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2352,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2353,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2354,semi_detached_duplex,Chervon Lekki,4.0,4.0,53000000.0
2355,semi_detached_duplex,Chervon Lekki,4.0,4.0,58000000.0
2356,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2357,semi_detached_duplex,Chervon Lekki,4.0,4.0,53000000.0
2358,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2359,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2360,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2361,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2362,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2363,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2364,semi_detached_duplex,Chervon Lekki,4.0,5.0,52000000.0
2365,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2366,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2367,semi_detached_duplex,Chervon Lekki,4.0,6.0,50000000.0
2368,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2369,semi_detached_duplex,Chervon Lekki,4.0,4.0,52000000.0
2370,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2371,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2372,semi_detached_duplex,Chervon Lekki,4.0,4.0,60000000.0
2373,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2374,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2375,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2376,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2377,semi_detached_duplex,Chervon Lekki,4.0,4.0,50000000.0
2378,semi_detached_duplex,Chervon Lekki,4.0,4.0,52000000.0
2379,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2380,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2381,semi_detached_duplex,Chervon Lekki,4.0,6.0,55000000.0
2382,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2383,semi_detached_duplex,Chervon Lekki,4.0,4.0,55000000.0
2384,semi_detached_duplex,Chervon Lekki,5.0,5.0,75000000.0
2385,semi_detached_duplex,Chervon Lekki,5.0,4.0,60000000.0
2386,semi_detached_duplex,Chervon Lekki,5.0,5.0,75000000.0
2387,semi_detached_duplex,Chervon Lekki,5.0,5.0,60000000.0
2388,semi_detached_duplex,Chervon Lekki,5.0,5.0,75000000.0
2389,terraced_duplex,Chervon Lekki,3.0,4.0,35000000.0
2390,terraced_duplex,Chervon Lekki,3.0,4.0,35000000.0
2391,terraced_duplex,Chervon Lekki,3.0,3.0,35000000.0
2392,terraced_duplex,Chervon Lekki,3.0,3.0,35000000.0
2393,terraced_duplex,Chervon Lekki,4.0,5.0,42000000.0
2394,terraced_duplex,Chervon Lekki,4.0,4.0,43000000.0
2395,terraced_duplex,Chervon Lekki,4.0,4.0,42000000.0
2396,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2397,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2398,terraced_duplex,Chervon Lekki,4.0,4.0,48000000.0
2399,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2400,terraced_duplex,Chervon Lekki,4.0,5.0,50000000.0
2401,terraced_duplex,Chervon Lekki,4.0,5.0,45000000.0
2402,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2403,terraced_duplex,Chervon Lekki,4.0,4.0,41000000.0
2404,terraced_duplex,Chervon Lekki,4.0,4.0,43000000.0
2405,terraced_duplex,Chervon Lekki,4.0,6.0,45000000.0
2406,terraced_duplex,Chervon Lekki,4.0,5.0,42000000.0
2407,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2408,terraced_duplex,Chervon Lekki,4.0,5.0,45000000.0
2409,terraced_duplex,Chervon Lekki,4.0,4.0,43000000.0
2410,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2411,terraced_duplex,Chervon Lekki,4.0,4.0,42000000.0
2412,terraced_duplex,Chervon Lekki,4.0,5.0,47000000.0
2413,terraced_duplex,Chervon Lekki,4.0,5.0,45000000.0
2414,terraced_duplex,Chervon Lekki,4.0,5.0,43000000.0
2415,terraced_duplex,Chervon Lekki,4.0,4.0,50000000.0
2416,terraced_duplex,Chervon Lekki,4.0,4.0,50000000.0
2417,terraced_duplex,Chervon Lekki,4.0,4.0,43000000.0
2418,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2419,terraced_duplex,Chervon Lekki,4.0,5.0,43000000.0
2420,terraced_duplex,Chervon Lekki,4.0,4.0,40000000.0
2421,terraced_duplex,Chervon Lekki,4.0,5.0,40000000.0
2422,terraced_duplex,Chervon Lekki,4.0,4.0,43000000.0
2423,terraced_duplex,Chervon Lekki,4.0,4.0,43000000.0
2424,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2425,terraced_duplex,Chervon Lekki,4.0,6.0,43000000.0
2426,terraced_duplex,Chervon Lekki,4.0,4.0,42000000.0
2427,terraced_duplex,Chervon Lekki,4.0,4.0,50000000.0
2428,terraced_duplex,Chervon Lekki,4.0,4.0,50000000.0
2429,terraced_duplex,Chervon Lekki,4.0,5.0,45000000.0
2430,terraced_duplex,Chervon Lekki,4.0,4.0,50000000.0
2431,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2432,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2433,terraced_duplex,Chervon Lekki,4.0,5.0,50000000.0
2434,terraced_duplex,Chervon Lekki,4.0,4.0,50000000.0
2435,terraced_duplex,Chervon Lekki,4.0,4.0,42000000.0
2436,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2437,terraced_duplex,Chervon Lekki,4.0,4.0,43000000.0
2438,terraced_duplex,Chervon Lekki,4.0,4.0,43000000.0
2439,terraced_duplex,Chervon Lekki,4.0,5.0,40000000.0
2440,terraced_duplex,Chervon Lekki,4.0,4.0,43000000.0
2441,terraced_duplex,Chervon Lekki,4.0,4.0,49000000.0
2442,terraced_duplex,Chervon Lekki,4.0,4.0,49000000.0
2443,terraced_duplex,Chervon Lekki,4.0,4.0,43000000.0
2444,terraced_duplex,Chervon Lekki,4.0,5.0,50000000.0
2445,terraced_duplex,Chervon Lekki,4.0,5.0,49000000.0
2446,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2447,terraced_duplex,Chervon Lekki,4.0,5.0,45000000.0
2448,terraced_duplex,Chervon Lekki,4.0,4.0,41000000.0
2449,terraced_duplex,Chervon Lekki,4.0,4.0,50000000.0
2450,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2451,terraced_duplex,Chervon Lekki,4.0,4.0,48000000.0
2452,terraced_duplex,Chervon Lekki,4.0,5.0,50000000.0
2453,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2454,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2455,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2456,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2457,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2458,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2459,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
2460,terraced_duplex,Chervon Lekki,4.0,4.0,45000000.0
